instance,result,time,is_optimal
instance_n400_sd10_2.json,71.0,446.0428378582001,True
instance_n400_sd10_3.json,75.0,828.2406859397888,False
instance_n400_sd10_4.json,73.0,461.859530210495,True
instance_n500_sd02_0.json,15.0,120.7282543182373,True
instance_n500_sd02_1.json,13.0,113.51731944084167,True
instance_n500_sd02_2.json,13.0,111.373526096344,True
instance_n500_sd02_3.json,14.0,110.58708477020264,True
instance_n500_sd02_4.json,13.0,113.76407718658447,True
instance_n500_sd04_0.json,29.0,254.71770548820496,True
instance_n500_sd04_1.json,28.0,245.2946765422821,True
instance_n500_sd04_2.json,30.0,261.1351933479309,True
instance_n500_sd04_3.json,25.0,251.1349413394928,True
instance_n500_sd04_4.json,29.0,244.21029591560364,True
instance_n500_sd06_0.json,43.0,491.81951808929443,True
instance_n500_sd06_1.json,44.0,389.19495725631714,True
instance_n500_sd06_2.json,38.0,376.7353415489197,True
instance_n500_sd06_3.json,38.0,391.9929823875427,True
instance_n500_sd06_4.json,43.0,414.4450623989105,True
instance_n500_sd08_0.json,54.0,630.1860480308533,True
instance_n500_sd08_1.json,56.0,627.8972046375275,True
instance_n500_sd08_2.json,60.0,1061.6098337173462,False
instance_n500_sd08_3.json,58.0,558.1729846000671,True
instance_n500_sd08_4.json,62.0,615.3387274742126,True
instance_n500_sd10_0.json,68.0,1161.5459158420563,False
instance_n500_sd10_1.json,68.0,1192.7965943813324,False
instance_n500_sd10_2.json,68.0,1142.6965482234955,False
instance_n500_sd10_3.json,65.0,1138.391065120697,False
instance_n500_sd10_4.json,70.0,725.2713987827301,True
instance_n8_sd02_0.json,4.0,0.0024025440216064453,True
